ID,Product,Status,StatusReason,Purchased,Deactivated,City,State,PostalCode,County,Country,Denomination,DenominationalGroup,TWA,OrganizationClass,StaffUsers,CongregantUsers,UsingOpenInvitationModel,UsingMissionInsite,UsingAccounting,UsingOnlineGiving,UsingBackGroundChecks,UsingPathways,UsingCheckin,UsingMobileCheckin,UsingMinistrySmart,UsingRefreshWebsites,TWA_grouped,CongregantUsers_grouped,LikesACS,State_cleaned,MissingValues,Timeline,state_county,Party,Covid
AMQJXA005WNA,Realm Inform,Active,,2019-08-23,,Durham,NC,27703-4437,Durham,US,Baptist - Missionary,Baptist,1750,Church,10,248,False,False,True,True,False,False,False,False,False,False,1479 - 7878,< 256,True,NC,0,820 <= days < 1200,NC DURHAM,DEMOCRAT,False
AMQJXA005WND,Realm Connect,Active,,2019-10-11,,Algona,IA,50511-3055,Kossuth,US,Baptist,Baptist,,Church,7,32,False,False,False,True,False,True,True,False,False,False,N,< 256,True,IA,1,820 <= days < 1200,IA KOSSUTH,REPUBLICAN,False
AMQJXA005WPW,Realm Connect,Active,,2018-08-21,,Oshkosh,WI,54901-4854,Winnebago,US,United Church of Christ,United Church of Christ,455,Church,8,94,True,True,True,True,False,False,False,False,False,False,< 1479,< 256,True,WI,0,> 1200 days,WI WINNEBAGO,REPUBLICAN,False
AMQJXA005WRW,Realm Connect,Active,,2019-11-08,,Barron,WI,54812-1307,Barron,US,Lutheran - ELCA,Lutheran,0,Church,7,3,False,False,True,False,False,False,False,False,False,False,< 1479,< 256,True,WI,0,820 <= days < 1200,WI BARRON,REPUBLICAN,False
AMQJXA005WSZ,Realm Connect,Active,,2021-01-08,,Greenfield,WI,53219-4519,Milwaukee,US,Methodist - UMC,Methodist,0,Church,4,2,False,True,True,False,False,False,False,False,True,False,< 1479,< 256,True,WI,0,365 <= days < 650,WI MILWAUKEE,DEMOCRAT,False
AMQJXA005WVV,Realm Connect,Active,,2019-08-14,,Chetek,WI,54728-9132,Barron,US,Lutheran - ELCA,Lutheran,0,Church,4,0,False,False,True,False,False,False,False,False,False,False,< 1479,< 256,True,WI,0,820 <= days < 1200,WI BARRON,REPUBLICAN,False
AMQJXA005WY2,Realm Connect,Not Using,Staff change,2017-04-27,2018-06-27,Milwaukee,WI,53209-5854,Milwaukee,US,Lutheran - Wiscon. Synod-WELS,Lutheran,,Church,,,False,False,False,False,False,False,False,False,False,False,N,N,False,WI,3,> 1200 days,WI MILWAUKEE,DEMOCRAT,False
AMQJXA005X0E,Realm Connect,Active,,2020-05-11,,Madison,WI,53705-5124,Dane,US,Methodist - UMC,Methodist,0,Church,12,48,False,True,False,True,False,False,True,False,False,False,< 1479,< 256,True,WI,0,Covid Purchase,WI DANE,DEMOCRAT,True
AMQJXA005X0F,Realm Connect,Active,,2021-07-01,,Appleton,WI,54911-5600,Outagamie,US,Presbyterian - PCUSA,Presbyterian,0,Church,,,False,False,False,False,False,False,True,False,False,False,< 1479,N,True,WI,2,< 1 Yr,WI OUTAGAMIE,REPUBLICAN,False
AMQJXA005X1N,Realm Connect,Active,,2018-05-10,,Merrill,WI,54452-2520,Lincoln,US,United Church of Christ,United Church of Christ,0,Church,8,45,False,True,True,True,False,False,False,False,False,False,< 1479,< 256,True,WI,0,> 1200 days,WI LINCOLN,REPUBLICAN,False
AMQJXA005X2C,Realm Connect,Active,,2018-05-16,,Oregon,WI,53575-1222,Dane,US,Lutheran - ELCA,Lutheran,300,Church,8,28,False,False,False,False,False,False,False,False,False,False,< 1479,< 256,True,WI,0,> 1200 days,WI DANE,DEMOCRAT,False
AMQJXA005X77,Realm Inform,Active,,2019-09-23,,New Glarus,WI,53574-0097,Green,US,United Church of Christ,United Church of Christ,0,Church,3,13,False,True,False,True,False,False,False,False,False,False,< 1479,< 256,True,WI,0,820 <= days < 1200,WI GREEN,DEMOCRAT,False
AMQJXA005XCY,Realm Inform,Return,Not satisfied with software,2018-01-22,2018-02-14,Osceola,WI,54020-5421,Polk,US,Lutheran - ELCA,Lutheran,0,Church,,,False,False,False,False,False,False,False,False,False,False,< 1479,N,False,WI,2,> 1200 days,WI POLK,REPUBLICAN,False
AMQJXA005XE8,Realm Connect,Active,,2020-05-29,,Pepin,WI,54759-7717,Pepin,US,Lutheran - ELCA,Lutheran,0,Church,7,15,False,False,True,True,False,False,False,False,False,False,< 1479,< 256,True,WI,0,Covid Purchase,WI PEPIN,REPUBLICAN,True
AMQJXA005XS5,Realm Connect,Active,,2020-03-16,,Waupaca,WI,54981,,US,Evangelical Free,Other,0,Church,7,38,False,False,True,True,True,False,False,False,True,False,< 1479,< 256,True,WI,1,Covid Purchase,-1,N,True
AMQJXA005Y3Q,Realm Connect,Active,,2019-03-04,,Pleasant Prairie,WI,53158-3619,Kenosha,US,Baptist - SBC,Baptist,0,Church,4,43,False,False,False,True,True,False,False,False,False,False,< 1479,< 256,True,WI,0,820 <= days < 1200,WI KENOSHA,REPUBLICAN,False
AMQJXA005YEZ,Realm Connect,Active,,2022-03-31,,Madison,WI,53716-1398,Dane,US,Lutheran - ELCA,Lutheran,0,Church,,,False,False,False,False,False,False,False,False,False,False,< 1479,N,True,WI,2,< 1 Yr,WI DANE,DEMOCRAT,False
AMQJXA005YFS,Realm Inform,Active,,2017-08-14,,Platteville,WI,53818-2527,Grant,US,United Church of Christ,United Church of Christ,0,Church,3,0,False,True,False,True,False,False,False,False,False,False,< 1479,< 256,True,WI,0,> 1200 days,WI GRANT,REPUBLICAN,False
AMQJXA005YJP,Realm Connect,Active,,2021-11-17,,New Richmond,WI,54017-2503,Saint Croix,US,Assembly of God,Assembly of God,0,Church,,,False,False,False,False,False,False,False,False,False,False,< 1479,N,True,WI,2,< 1 Yr,WI SAINT CROIX,N,False
AMQJXA005YJV,Realm Connect,Not Using,Not satisfied with software,2018-10-29,2019-01-16,River Falls,WI,54022-0023,Pierce,US,Pentecostal - UPCI,Pentecostal,0,Church,,,False,False,False,False,False,False,False,False,False,False,< 1479,N,False,WI,2,> 1200 days,WI PIERCE,REPUBLICAN,False
AMQJXA005YMU,Realm Inform,Active,,2018-08-23,,Manitowoc,WI,54220-3036,Manitowoc,US,United Church of Christ,United Church of Christ,,Church,4,1,False,True,False,False,False,False,False,False,False,False,N,< 256,True,WI,1,> 1200 days,WI MANITOWOC,REPUBLICAN,False
AMQJXA005YU3,Realm Inform,Not Using,Staff change,2017-10-17,2018-01-15,Black River Falls,WI,54615-1061,Jackson,US,Assembly of God,Assembly of God,55,Church,,,False,False,False,False,False,False,False,False,False,False,< 1479,N,False,WI,2,> 1200 days,WI JACKSON,REPUBLICAN,False
AMQJXA005ZKZ,Realm Connect,Active,,2021-06-14,,Grand Rapids,MI,49525-9635,Kent,US,Lutheran - ELCA,Lutheran,0,Church,,,False,False,False,False,False,False,True,False,False,False,< 1479,N,True,MI,2,< 1 Yr,MI KENT,DEMOCRAT,False
AMQJXA005ZL2,Realm Inform,Active,,2021-05-12,,Hamilton,MI,49419-9749,Allegan,US,Christian Reformed,Presbyterian,0,Church,,,False,False,False,False,False,False,False,False,False,False,< 1479,N,True,MI,2,365 <= days < 650,MI ALLEGAN,REPUBLICAN,False
AMQJXA005ZLS,Realm Connect,Active,,2019-12-31,,Petoskey,MI,49770-9686,Emmet,US,Methodist - UMC,Methodist,0,Church,4,3,False,False,False,True,False,False,False,False,False,False,< 1479,< 256,True,MI,0,820 <= days < 1200,MI EMMET,REPUBLICAN,False
AMQJXA005ZOI,Realm Connect,Active,,2021-09-15,,Paw Paw,MI,49079-1351,Van Buren,US,Presbyterian - PCUSA,Presbyterian,0,Church,,,False,False,False,False,False,False,False,False,False,False,< 1479,N,True,MI,2,< 1 Yr,MI VAN BUREN,REPUBLICAN,False
AMQJXA005ZP2,Realm Connect,Active,,2022-02-22,,Grand Blanc,MI,48439-8961,Genesee,US,Lutheran - ELCA,Lutheran,0,Church,,,False,False,False,False,False,False,False,False,False,False,< 1479,N,True,MI,2,< 1 Yr,MI GENESEE,DEMOCRAT,False
AMQJXA005ZQG,Realm Connect,Not Using,Didn't launch/low engagement,2018-08-30,2019-04-15,Detroit,MI,48201-1721,Wayne,US,Methodist - UMC,Methodist,0,Church,,,False,False,False,False,False,False,False,False,False,False,< 1479,N,False,MI,2,> 1200 days,MI WAYNE,DEMOCRAT,False
AMQJXA005ZQV,Realm Inform,Active,,2018-01-31,,Vassar,MI,48768-1318,Tuscola,US,Methodist - UMC,Methodist,0,Church,6,10,False,True,True,True,False,False,False,False,False,False,< 1479,< 256,True,MI,0,> 1200 days,MI TUSCOLA,REPUBLICAN,False
AMQJXA005ZW1,Realm Connect,Active,,2020-03-25,,Detroit,MI,48204-2684,Wayne,US,Lutheran - Missouri Synod,Lutheran,0,Church,3,11,False,False,True,True,False,False,False,False,False,False,< 1479,< 256,True,MI,0,Covid Purchase,MI WAYNE,DEMOCRAT,True
AMQJXA005ZWH,Realm Inform,Active,,2021-03-25,,Caro,MI,48723-1729,Tuscola,US,Lutheran - Missouri Synod,Lutheran,0,Church,,,False,False,False,False,False,False,False,False,False,False,< 1479,N,True,MI,2,365 <= days < 650,MI TUSCOLA,REPUBLICAN,False
AMQJXA005ZYN,Realm Inform,Not Using,Couldn't afford/Rates too high,2017-11-30,2018-07-11,Fruitport,MI,49415-9607,Muskegon,US,Lutheran - ELCA,Lutheran,0,Church,,,False,False,False,False,False,False,False,False,False,False,< 1479,N,False,MI,2,> 1200 days,MI MUSKEGON,DEMOCRAT,False
AMQJXA00606O,Realm Inform,Active,,2019-02-27,,Three Rivers,MI,49093-1422,Saint Joseph,US,Episcopal,Episcopal and Anglican,0,Church,4,8,False,False,False,False,False,False,False,False,False,False,< 1479,< 256,True,MI,0,820 <= days < 1200,MI SAINT JOSEPH,N,False
AMQJXA0060TD,Realm Connect,Active,,2017-11-27,,Grand Haven,MI,49417-1455,Ottawa,US,Episcopal,Episcopal and Anglican,0,Church,5,56,False,False,True,True,False,True,False,False,False,False,< 1479,< 256,True,MI,0,> 1200 days,MI OTTAWA,REPUBLICAN,False
AMQJXA0060V4,Realm Connect,Active,,2020-06-08,,Traverse City,MI,49685-8847,Grand Traverse,US,Baptist - Independent,Baptist,0,Church,14,0,False,False,False,True,False,False,True,False,False,False,< 1479,< 256,True,MI,0,Covid Purchase,MI GRAND TRAVERSE,REPUBLICAN,True
AMQJXA00615D,Realm Connect,Active,,2019-01-23,,Wales,MI,48027-2600,Saint Clair,US,Non - Denominational,Non - Denominational,0,Church,2,52,False,False,False,True,False,False,False,False,False,False,< 1479,< 256,True,MI,0,> 1200 days,MI SAINT CLAIR,N,False
AMQJXA0061C3,Realm Inform,Active,,2018-03-29,,Hamburg,MI,48139-0436,Livingston,US,Episcopal,Episcopal and Anglican,0,Church,1,0,False,False,True,False,False,False,False,False,False,False,< 1479,< 256,True,MI,0,> 1200 days,MI LIVINGSTON,REPUBLICAN,False
AMQJXA0061IB,Realm Connect,Active,,2020-01-13,,Detroit,MI,48204-2039,Wayne,US,Non - Denominational,Non - Denominational,0,Church,4,0,False,False,True,False,False,False,False,False,False,False,< 1479,< 256,True,MI,0,820 <= days < 1200,MI WAYNE,DEMOCRAT,False
AMQJXA0061ZY,Realm Connect,Active,,2021-12-16,,Linden,MI,48451-8915,Genesee,US,Baptist,Baptist,0,Church,,,False,False,False,False,False,False,False,False,False,False,< 1479,N,True,MI,2,< 1 Yr,MI GENESEE,DEMOCRAT,False
AMQJXA0062AR,Realm Inform,Active,,2018-04-17,,Sanford,MI,48657-0197,Midland,US,Church of God Ministries(COGM),Church of God,0,Church,6,6,False,False,True,True,False,False,False,False,False,False,< 1479,< 256,True,MI,0,> 1200 days,MI MIDLAND,REPUBLICAN,False
AMQJXA0062EV,Realm Connect,Active,,2017-11-04,,Vassar,MI,48768-1208,Tuscola,US,Non - Denominational,Non - Denominational,0,Church,3,49,True,False,True,True,False,False,False,False,False,False,< 1479,< 256,True,MI,0,> 1200 days,MI TUSCOLA,REPUBLICAN,False
AMQJXA00639R,Realm Connect,Return,Not satisfied with software,2017-02-10,2017-05-08,Muskegon,MI,49442-5019,Muskegon,US,Other Denomination,Other,300,Church,,,False,False,False,False,False,False,False,False,False,False,< 1479,N,False,MI,2,> 1200 days,MI MUSKEGON,DEMOCRAT,False
AMQJXA00644M,Realm Inform,Active,,2020-11-30,,Addison,MI,49220-0330,Lenawee,US,Congregational,Other,0,Church,2,0,False,False,True,False,False,False,False,False,False,False,< 1479,< 256,True,MI,0,365 <= days < 650,MI LENAWEE,REPUBLICAN,False
AMQJXA0064AD,Realm Connect,Active,,2017-10-18,,Charlottesville,VA,22903-2893,Charlottesville City,US,Baptist - CBF,Baptist,0,Church,10,48,True,False,False,False,False,False,False,False,False,False,< 1479,< 256,True,VA,0,> 1200 days,VA CHARLOTTESVILLE CITY,DEMOCRAT,False
AMQJXA0064BC,Realm Connect,Active,,2020-07-20,,Alexandria,VA,22311-1202,Alexandria City,US,Methodist - UMC,Methodist,0,Church,4,7,False,True,False,True,False,False,False,False,True,False,< 1479,< 256,True,VA,0,Covid Purchase,VA ALEXANDRIA CITY,DEMOCRAT,True
AMQJXA0064BJ,Realm Connect,Active,,2019-06-27,,Winchester,VA,22601-5601,Winchester City,US,Grace Brethren,Other,0,Church,4,32,False,False,True,True,False,False,False,False,False,False,< 1479,< 256,True,VA,0,820 <= days < 1200,VA WINCHESTER CITY,DEMOCRAT,False
AMQJXA0064CW,Realm Connect,Active,,2018-08-17,,Midlothian,VA,23112-4916,Chesterfield,US,Presbyterian - PCUSA,Presbyterian,0,Church,16,179,True,True,False,True,False,False,False,False,False,False,< 1479,< 256,True,VA,0,> 1200 days,VA CHESTERFIELD,DEMOCRAT,False
AMQJXA0064DD,Realm Connect,Active,,2022-01-04,,Gloucester,VA,23061-5167,Gloucester,US,Presbyterian - ECO,Presbyterian,0,Church,,,False,True,False,False,False,False,False,False,False,False,< 1479,N,True,VA,2,< 1 Yr,VA GLOUCESTER,REPUBLICAN,False
AMQJXA0064DI,Realm Inform,Active,,2021-03-11,,Rocky Mount,VA,24151-1529,Franklin,US,Baptist - SBC,Baptist,0,Church,,,False,False,False,False,False,False,False,False,False,False,< 1479,N,True,VA,2,365 <= days < 650,VA FRANKLIN,REPUBLICAN,False
AMQJXA0064J8,Realm Connect,Active,,2019-08-28,,Woodbridge,VA,22192-3378,Prince William,US,Lutheran - ELCA,Lutheran,600,Church,11,124,False,False,False,True,False,False,False,False,False,False,< 1479,< 256,True,VA,0,820 <= days < 1200,VA PRINCE WILLIAM,DEMOCRAT,False
AMQJXA0064LL,Realm Connect,Not Using,Product,2019-07-02,2020-04-16,Alexandria,VA,22309-2812,Fairfax,US,Methodist - UMC,Methodist,400,Church,,,False,False,False,False,False,False,False,False,False,False,< 1479,N,False,VA,2,820 <= days < 1200,VA FAIRFAX,DEMOCRAT,False
AMQJXA0064P0,Realm Connect,Active,,2017-12-08,,Norfolk,VA,23502-5231,Norfolk City,US,Episcopal,Episcopal and Anglican,0,Church,2,0,False,False,True,False,False,False,False,False,False,False,< 1479,< 256,True,VA,0,> 1200 days,VA NORFOLK CITY,DEMOCRAT,False
AMQJXA0064RF,Realm Connect,Active,,2017-12-19,,Charlottesville,VA,22911-7483,Albemarle,US,Lutheran - ELCA,Lutheran,0,Church,8,78,False,False,True,True,False,False,False,False,False,False,< 1479,< 256,True,VA,0,> 1200 days,VA ALBEMARLE,DEMOCRAT,False
AMQJXA0064TB,Realm Connect,Active,,2019-10-28,,Charlottesville,VA,22903-1702,Charlottesville City,US,Lutheran - ELCA,Lutheran,0,Church,2,0,False,False,False,False,False,False,False,False,False,False,< 1479,< 256,True,VA,0,820 <= days < 1200,VA CHARLOTTESVILLE CITY,DEMOCRAT,False
AMQJXA0064TH,Realm Inform,Active,,2018-09-25,,Alexandria,VA,22310-1913,Fairfax,US,Presbyterian - PCUSA,Presbyterian,0,Church,10,1,False,False,True,False,False,False,False,False,False,False,< 1479,< 256,True,VA,0,> 1200 days,VA FAIRFAX,DEMOCRAT,False
AMQJXA0064UI,Realm Inform,Not Using,Financial,2017-12-18,2022-03-18,Ashburn,VA,20147-4506,Loudoun,US,Baptist - Independent,Baptist,0,Church,4,12,False,False,True,True,False,False,False,False,True,False,< 1479,< 256,False,VA,0,> 1200 days,VA LOUDOUN,DEMOCRAT,False
AMQJXA0064UZ,Realm Inform,Active,,2017-05-11,,Norfolk,VA,23523-2103,Norfolk City,US,Baptist - Independent,Baptist,0,Church,4,0,False,False,False,True,False,False,False,False,False,False,< 1479,< 256,True,VA,0,> 1200 days,VA NORFOLK CITY,DEMOCRAT,False
AMQJXA0064WA,Realm Connect,Active,,2019-07-31,,Burke,VA,22015-4016,Fairfax,US,Lutheran - ELCA,Lutheran,0,Church,7,9,False,True,True,True,False,False,False,False,True,False,< 1479,< 256,True,VA,0,820 <= days < 1200,VA FAIRFAX,DEMOCRAT,False
AMQJXA0064WV,Realm Connect,Active,,2020-08-13,,Powhatan,VA,23139-7805,Powhatan,US,Baptist - SBC,Baptist,0,Church,6,57,False,False,True,True,True,False,False,False,True,False,< 1479,< 256,True,VA,0,Covid Purchase,VA POWHATAN,REPUBLICAN,True
AMQJXA0064XT,Realm Connect,Active,,2018-02-14,,Roanoke,VA,24016-4308,Roanoke City,US,Lutheran - ELCA,Lutheran,0,Church,2,1,False,False,True,False,False,False,False,False,False,False,< 1479,< 256,True,VA,0,> 1200 days,VA ROANOKE CITY,DEMOCRAT,False
AMQJXA00651B,Realm Connect,Active,,2021-09-10,,Alexandria,VA,22310-1768,Fairfax,US,Presbyterian - EPC,Presbyterian,0,Church,,,False,False,True,False,False,False,True,False,False,False,< 1479,N,True,VA,2,< 1 Yr,VA FAIRFAX,DEMOCRAT,False
AMQJXA00651E,Realm Connect,Not Using,Service,2019-12-30,2020-10-02,Alexandria,VA,22314-2403,Alexandria City,US,Baptist,Baptist,0,Church,,,False,False,False,False,False,False,False,False,False,False,< 1479,N,False,VA,2,820 <= days < 1200,VA ALEXANDRIA CITY,DEMOCRAT,False
AMQJXA00656N,Realm Connect,Active,,2020-10-09,,Hampton,VA,23669-3233,Hampton City,US,Baptist - Independent,Baptist,0,Church,4,18,False,True,False,False,False,False,False,False,True,False,< 1479,< 256,True,VA,0,365 <= days < 650,VA HAMPTON CITY,DEMOCRAT,False
AMQJXA0065BL,Realm Connect,Active,,2018-04-25,,Virginia Beach,VA,23452-1905,Virginia Beach City,US,Church of God Ministries(COGM),Church of God,0,Church,6,109,False,False,False,True,False,False,False,False,False,False,< 1479,< 256,True,VA,0,> 1200 days,VA VIRGINIA BEACH CITY,DEMOCRAT,False
AMQJXA0065IP,Realm Inform,Active,,2021-06-09,,Danville,VA,24540-5905,Danville City,US,Baptist - SBC,Baptist,0,Church,,,False,False,True,False,False,False,False,False,False,False,< 1479,N,True,VA,2,< 1 Yr,VA DANVILLE CITY,DEMOCRAT,False
AMQJXA0065J0,Realm Inform,Active,,2017-01-12,,Aldie,VA,20105-0054,Loudoun,US,Methodist - UMC,Methodist,50,Church,5,3,False,True,False,True,False,False,False,False,False,False,< 1479,< 256,True,VA,0,> 1200 days,VA LOUDOUN,DEMOCRAT,False
AMQJXA0065L5,Realm Connect,Active,,2019-10-23,,Hamilton,VA,20158-9016,Loudoun,US,Methodist - UMC,Methodist,0,Church,4,106,False,True,True,True,False,False,False,False,False,False,< 1479,< 256,True,VA,0,820 <= days < 1200,VA LOUDOUN,DEMOCRAT,False
AMQJXA0065NE,Realm Connect,Active,,2018-08-20,,Falls Church,VA,22042-1625,Fairfax,US,Orthodox,Catholic,0,Church,12,197,False,False,False,True,False,False,False,False,False,False,< 1479,< 256,True,VA,0,> 1200 days,VA FAIRFAX,DEMOCRAT,False
AMQJXA0065QV,Realm Inform,Active,,2017-04-20,,Fredericksburg,VA,22408-8751,Spotsylvania,US,Baptist,Baptist,0,Church,2,4,False,False,True,True,False,False,False,False,False,False,< 1479,< 256,True,VA,0,> 1200 days,VA SPOTSYLVANIA,DEMOCRAT,False
AMQJXA0065S1,Realm Inform,Active,,2018-02-15,,Partlow,VA,22534-0095,Spotsylvania,US,Baptist - SBC,Baptist,0,Church,2,0,False,False,False,False,False,False,False,False,False,False,< 1479,< 256,True,VA,0,> 1200 days,VA SPOTSYLVANIA,DEMOCRAT,False
AMQJXA006622,Realm Connect,Active,,2020-08-31,,Charlottesville,VA,22901-5300,Albemarle,US,Presbyterian - PCUSA,Presbyterian,0,Church,13,190,False,False,False,True,False,False,False,False,True,False,< 1479,< 256,True,VA,0,365 <= days < 650,VA ALBEMARLE,DEMOCRAT,False
AMQJXA006695,Realm Inform,Active,,2019-07-16,,Mechanicsville,VA,23111-6039,Hanover,US,Presbyterian - PCUSA,Presbyterian,0,Church,2,2,False,False,True,False,False,False,False,False,False,False,< 1479,< 256,True,VA,0,820 <= days < 1200,VA HANOVER,REPUBLICAN,False
AMQJXA0066BG,Realm Inform,Active,,2018-10-10,,Toano,VA,23168-9206,James City,US,Episcopal,Episcopal and Anglican,0,Church,7,5,False,False,False,True,False,False,False,False,False,False,< 1479,< 256,True,VA,0,> 1200 days,VA JAMES CITY,DEMOCRAT,False
AMQJXA0066GP,Realm Connect,Active,,2017-02-09,,Chesapeake,VA,23322-5616,Chesapeake City,US,Pentecostal,Pentecostal,100,Church,9,12,False,False,True,False,False,False,False,False,False,False,< 1479,< 256,True,VA,0,> 1200 days,VA CHESAPEAKE CITY,DEMOCRAT,False
AMQJXA0066IT,Realm Inform,Active,,2017-03-10,,Suffolk,VA,23434-7853,Suffolk City,US,United Church of Christ,United Church of Christ,200,Church,1,0,False,False,False,False,False,False,False,False,False,False,< 1479,< 256,True,VA,0,> 1200 days,VA SUFFOLK CITY,DEMOCRAT,False
AMQJXA0066K8,Realm Connect,Active,,2018-11-26,,Virginia Beach,VA,23456-8047,Virginia Beach City,US,Baptist,Baptist,0,Church,2,0,False,False,True,False,False,False,False,False,False,False,< 1479,< 256,True,VA,0,> 1200 days,VA VIRGINIA BEACH CITY,DEMOCRAT,False
AMQJXA0066KK,Realm Inform,Active,,2019-08-09,,Virginia Beach,VA,23464-7906,Virginia Beach City,US,Pentecostal,Pentecostal,0,Church,3,12,False,False,False,True,False,False,False,False,False,False,< 1479,< 256,True,VA,0,820 <= days < 1200,VA VIRGINIA BEACH CITY,DEMOCRAT,False
AMQJXA0066L4,Realm Connect,Active,,2021-07-22,,Norfolk,VA,23502-3524,Norfolk City,US,Pentecostal - Indep Apostolic,Pentecostal,0,Church,,,False,False,False,False,False,False,False,False,False,False,< 1479,N,True,VA,2,< 1 Yr,VA NORFOLK CITY,DEMOCRAT,False
AMQJXA0066NH,Realm Inform,Active,,2019-06-25,,Norfolk,VA,23518-3934,Norfolk City,US,Presbyterian - PCUSA,Presbyterian,150,Church,5,2,False,False,False,True,False,False,False,False,False,False,< 1479,< 256,True,VA,0,820 <= days < 1200,VA NORFOLK CITY,DEMOCRAT,False
AMQJXA0067Q3,Realm Connect,Active,,2021-05-06,,Clifton Forge,VA,24422-3213,Alleghany,US,Baptist - Independent,Baptist,0,Church,,,False,False,False,False,False,False,False,False,False,False,< 1479,N,True,VA,2,365 <= days < 650,VA ALLEGHANY,REPUBLICAN,False
AMQJXA0067SX,Realm Connect,Active,,2018-06-07,,Weyers Cave,VA,24486-2122,Augusta,US,Methodist - UMC,Methodist,0,Church,2,0,False,True,True,False,False,False,False,False,False,False,< 1479,< 256,True,VA,0,> 1200 days,VA AUGUSTA,REPUBLICAN,False
AMQJXA0067ZV,Realm Inform,Return,Couldn't afford/Rates too high,2019-10-22,2019-11-20,Madison Heights,VA,24572-6110,Amherst,US,Presbyterian - EPC,Presbyterian,0,Church,,,False,False,False,False,False,False,False,False,False,False,< 1479,N,False,VA,2,820 <= days < 1200,VA AMHERST,REPUBLICAN,False
